,P,MR,Cv,Cp,T,R
205,1510204.081632653,0.6020408163265306,9469.086529083084,12130.735824474134,1074.27825845918,543.7028643710302
206,1612244.8979591837,0.6020408163265306,9400.397020991892,12046.591959215235,1078.1489341255792,542.0863784971248
207,1714285.714285714,0.6020408163265306,9335.528110359795,11966.881259095855,1081.8002858640252,540.5661967783406
208,1816326.5306122447,0.6020408163265306,9274.08856733935,11891.169528140686,1085.2565588929629,539.1315423308858
209,1918367.3469387754,0.6020408163265306,9215.7391453702,11819.077326647937,1088.5381400557033,537.7733570956823
210,2020408.163265306,0.6020408163265306,9160.189768205397,11750.278281468432,1091.6623406997026,536.4839537002148
211,2122448.9795918367,0.6020408163265306,9107.194417229388,11684.494282689877,1094.6439900705416,535.2567515503727
212,2224489.7959183673,0.6020408163265306,9056.530309087597,11621.471843803767,1097.4958903234754,534.0860736306588
213,2326530.612244898,0.6020408163265306,9008.01041991217,11560.997482188512,1100.2291726566232,532.9669875636316
214,2428571.428571428,0.6020408163265306,8961.45870076958,11502.86904969206,1102.8535770549684,531.8951808839612
215,2530612.244897959,0.6020408163265306,8916.73279686924,11446.922763335984,1105.3776776593222,530.8668608063799
216,2632653.0612244895,0.6020408163265306,8873.69989717286,11393.005089006387,1107.8090615361293,529.8786739167815
217,2734693.87755102,0.6020408163265306,8832.234668892808,11340.970584754366,1110.1544760857516,528.927640940992
218,2836734.693877551,0.6020408163265306,8792.233895777259,11290.699186956044,1112.4199493348692,528.0111024370062
219,2938775.5102040814,0.6020408163265306,8753.600825949106,11242.077987565659,1114.6108896682929,527.1266751228712
220,3040816.326530612,0.6020408163265306,8716.246488017961,11195.002860733308,1116.732167840922,526.2722144927311
221,3142857.1428571427,0.6020408163265306,8680.093037027866,11149.382462862879,1118.7881861247392,525.4457836178792
222,3244897.9591836734,0.6020408163265306,8645.065582210664,11105.128687220626,1120.7829379864747,524.6456279321841
223,3346938.775510204,0.6020408163265306,8611.101748721208,11062.167981997598,1122.720056954091,523.8701523372895
224,3448979.5918367347,0.6020408163265306,8578.139798539225,11020.427395625971,1124.602858630763,523.1179027269471
225,3551020.4081632653,0.6020408163265306,8546.124387651682,10979.84138261946,1126.4343772686163,522.3875497453213
226,3653061.224489796,0.6020408163265306,8515.004677711986,10940.349612243008,1128.2173968500356,521.6778749046173
227,3755102.040816326,0.6020408163265306,8484.733790608123,10901.896344868466,1129.954478043125,520.9877585806502
228,3857142.857142857,0.6020408163265306,8455.26841651136,10864.429987621494,1131.6479816111405,520.3161695882944
229,3959183.6734693875,0.6020408163265306,8426.566096928436,10827.899906513281,1133.300088828081,519.6621562025957
230,4061224.489795918,0.6020408163265306,8398.599050203338,10792.272704614792,1134.912819324484,519.0248376034682
231,4163265.3061224488,0.6020408163265306,8371.321784289088,10757.494188782293,1136.4880470964506,518.4033984058051
232,4265306.122448979,0.6020408163265306,8344.704409085214,10723.528418198694,1138.0275129923455,517.7970805229365
233,4367346.93877551,0.6020408163265306,8318.717162454966,10690.339647567831,1139.5328386046633,517.2051791211962
234,4469387.75510204,0.6020408163265306,8293.336127097718,10657.898998479359,1141.0055374521164,516.6270376681105
235,4571428.571428571,0.6020408163265306,8268.532297281083,10626.171615340747,1142.4470220651315,516.0620430735524
236,4673469.387755102,0.6020408163265306,8244.281111696735,10595.127873935271,1143.858614654718,515.5096223362889
237,4775510.204081632,0.6020408163265306,8220.559551492333,10564.739967965055,1145.241554471593,514.9692391193196
238,4877551.020408163,0.6020408163265306,8197.345940996427,10534.981697530951,1146.5970037639368,514.4403903441995
239,4979591.8367346935,0.6020408163265306,8174.619949448854,10505.828441924416,1147.9260553038428,513.9226039773836
240,5081632.653061224,0.6020408163265306,8152.362416698132,10477.256975579076,1149.2297370774838,513.4154362267927
241,5183673.469387755,0.6020408163265306,8130.555290883408,10449.245390126016,1150.5090175151506,512.9184694005545
242,5285714.285714285,0.6020408163265306,8109.181506499647,10421.772953970358,1151.7648100419865,512.4313099104571
243,5387755.102040816,0.6020408163265306,8088.224968419876,10394.820090369321,1152.9979771785172,511.95358643751536
244,5489795.918367347,0.6020408163265306,8067.670445723926,10368.368254976813,1154.2093342845835,511.48494829270294
245,5591836.734693877,0.6020408163265306,8047.503518484534,10342.39987294795,1155.3996529551277,511.02506391485537
246,5693877.551020408,0.6020408163265306,8027.710522437934,10316.898273697123,1156.569664115304,510.57361950446676
247,5795918.367346939,0.6020408163265306,8008.278496360872,10291.847629115451,1157.7200608467183,510.1303177779166
248,5897959.183673469,0.6020408163265306,7989.195135236252,10267.232898088638,1158.8515009709108,509.69487682887774
249,6000000.0,0.6020408163265306,7970.448746616952,10243.039775188547,1159.9646094153668,509.26702908599754
250,1000000.0,0.6775510204081633,9327.960952532943,11932.098053983878,1069.0499379444445,547.1331694924993
251,1102040.8163265307,0.6775510204081633,9249.293966852129,11840.62560677668,1074.7407669384538,544.9576400579726
252,1204081.6326530613,0.6775510204081633,9175.933724690229,11754.659827389754,1079.9709798789452,542.9617104439329
253,1306122.448979592,0.6775510204081633,9107.230889154598,11673.6130180615,1084.8120535416776,541.1177059778544
254,1408163.2653061224,0.6775510204081633,9042.642560784705,11596.974895919207,1089.3198173143287,539.4039449246696
255,1510204.081632653,0.6775510204081633,8981.715063146316,11524.30719288718,1093.5387378564315,537.8031136917077
256,1612244.8979591837,0.6775510204081633,8924.064293290023,11455.230358992703,1097.5048260210776,536.3011617742932
257,1714285.714285714,0.6775510204081633,8869.363118072972,11389.415113945492,1101.2476673852186,534.8865261099404
258,1816326.5306122447,0.6775510204081633,8817.331713964697,11326.575392319355,1104.7918740919802,533.5495728766325
259,1918367.3469387754,0.6775510204081633,8767.72534793429,11266.457478018012,1108.158148951139,532.2821910526778
260,2020408.163265306,0.6775510204081633,8720.334746025968,11208.842264687642,1111.3640760338374,531.077483275047
261,2122448.9795918367,0.6775510204081633,8674.97286449233,11153.531446707435,1114.424721764725,529.929536784975
262,2224489.7959183673,0.6775510204081633,8631.479932431597,11100.354570580646,1117.3530975611206,528.833241749783
263,2326530.612244898,0.6775510204081633,8589.706924545579,11049.150835110806,1120.1605182870483,527.7841530435114
264,2428571.428571428,0.6775510204081633,8549.529410885181,10999.78543294454,1122.856887515091,526.7783775186779
265,2530612.244897959,0.6775510204081633,8510.832314126194,10952.132613956463,1125.450925579905,525.8124878140957
266,2632653.0612244895,0.6775510204081633,8473.512612291612,10906.07925024489,1127.9503499947807,524.8834491952055
267,2734693.87755102,0.6775510204081633,8437.478334455285,10861.52366809547,1130.3620266449134,523.9885624860226
268,2836734.693877551,0.6775510204081633,8402.646129878704,10818.373316934798,1132.6920899686393,523.1254154916962
269,2938775.5102040814,0.6775510204081633,8368.939748714212,10776.543084225617,1134.9460448030386,522.2918439962367
